rid,text,food,price,service,ambience,trainer 
1172,"Kuotie disini ga ada yang ngalahin deh. Masaknya pass dipesan, bisa makan 10pcs klo disini, ga jauh dari sini ada yang jual es nona. Enakkk seger malem2. Harganya 4.000/pc. So cheap untuk taste yang enak. Must try!",POSITIVE,POSITIVE,-,-,fatah
2009,"I wouldn't recommend their breakfast menu, as most of them are overpriced for the portion and quality of the food (the egg benedict came in very small portion, costs a whopping 60k and tasted average, while their 45k, tiny bowl of granola failed to satisfy). But apart from these weaknesses, the all day dining menu are pretty decent.",POSITIVE,NEGATIVE,-,-,fatah
988,"So disappointed. Baru pertama kalinya tau ada tempat coffee & desserts yang KEHABISAN coffee n desserts di waktu coffeetime. Padahal kepengen banget cobain banyak menunya, udah jauh didatengin n isinya kosong melompong ga ada apa2, kayak cafe belom siap buka. Dan bahkan staff disana gak bantuin apa2, cuma sekedar """"oh, semua udah abis"""" & biarin kita diem2 aja kebingungan sendiri n akhirnya kita pun pergi sendiri ga ada basa basi.",-,-,NEGATIVE,-,fatah
295,"Paling suka dari menu yang satu ini eskrim yg warna coklat, ungu & Ijo.. Hari Senin kebetulan tempatnya sepi jadi nyaman2 aja, mau balik lg kesini coba menu yang lain karna sebelum dari sini udah makan jadi ngemil eskrim ajah🍦",POSITIVE,-,-,-,fatah
2180,"Order beef burger 16K dan Beef burger X2 25K gilaaak dagingnya gede bgt!! Lebih lebih dari Burger Ki*g, enak dan juice tapi gw saranin jgn mesen yg X2 pasti ga abis deh! Kenyang bgt..   Pesen minum es milo 10K, air mineral 5k dan Tabs botol 5k tambahan french fries 11k (kurang begitu enak).  Overall yahuud.. Banyak banget mas2 gojek disini.. Kayanya sih pesenan.. Hiihii",POSITIVE,-,-,-,fatah
1993,"I love the lamian, when i visit here, i love to order their spicy beef lamian with siao long bao. My last visit a bit dissapointed with their sukiaw that take verrryyy long time and also taste is really un eatable, chewy, dry, and sauce is not nice.",NEGATIVE,-,NEGATIVE,-,fatah
1083,"I would give this cafe 1.0 for the design. The foods are terrible. The carbonara is not a carbonara but fettucine with milk. and the burger is just okay but I will not want to come for more. Once is enough. Oh, for the price is too expensive for such quality!",NEGATIVE,NEGATIVE,-,POSITIVE,fatah
1132,The best seafood in Muara Karang area. Don't get fooled by the appearance. The place is clean enough and no flies. Must try: steamed fish nyonya-style. The waiters/waitresses are quiet knowlegeable. Sambal mania must be happy as four different types of sambal are provided.,POSITIVE,-,POSITIVE,POSITIVE,fatah
348,"Penasaran sama tempat ini karena dulu diceritain dari teman yang sudah sering mampir kesini.  Kebetulan waktu itu diajakin ketemuan sama teman-teman dari Cianjur dan akhirnya saya dan teman saya janjian ketemuan disini bersama mereka.  For the first impression, ngeliat tempatnya ternyata kecil, beda dari ekspetasiku yang sebelumnya mengira tempatnya luas. Hampir semua dekorasinya bernuansa putih. Cocok buat foto-foto.  Karena kita ber 4 jadi kita milih tempat duduk di sofa.  Menu makanan yang saya pesan pas itu adalah Grilled Chicken Al Pesto Fettucini (50K) dan minumnya Ice Lemon Tea (24K).  Total billnya untuk 4 orang kira-kira 400rb an.  Pengen banget suatu hari nanti mampir kesini lagi. Karena pas itu foto-fotonya kurang banyak (?)  Hindari weekend karena pasti akan sangat ramai ditambah ga kuat sama macetnya ituuu huft😭",-,-,-,POSITIVE,fatah
575,"This is truly an artisan coffee shop! Pas nanya coffee beans yg mereka pake, mereka bilang bisa made by order trgantung rikues gw saat itu. Akhirnya gw order mocha latte dengan chocolate note yg agak pekat tapi tetep balance dengan pahitnya kopi, with slight of sweet. Dan yg disajikan? Just exactly what i imagine! Both choco and coffee taste deep, balance, dan hanya manis dikiiiittt.. Saking cintanya gw sampe makan 'residu' coklatnya di dasar sampe bersih :)))  Makanannya Spaghetti carbonara (60k) yg cukup creamy, gurih, dengan mushrooms & pepper. Enak & ngenyangin banget!     Lokasinya cukup nyaman walau agak rame karena gabung sama toko buku periplus Hero kemang. Buat yg cari lokasinya tinggal ke Hero Kemang Selatan, dia ada di toko buku periplus nya.     Lain kali mau kesini dengan nyiapin imajinasi kopi yg beda!",POSITIVE,-,-,POSITIVE,fatah
1089,"Gw sering makan siang disini. Semua makanan disini enak. Favorit gw Ayam cabe rawit, ayam atau tahu cabe garam, sapo tahu & fuyunghai! Selamat mencoba!!! Pho madame ching ini enak loh. Harga sesuai ya dengan rasa, pernah coba makan pho di PIM rasanya beda banget padahal harganya ga beda jauh. So far, untuk pho favorite disini.  Kalau lagi pengen makanan middle east yg enaaak variatif dan murahh cuma disini tempatnya.... Arab banget rasanya (taste so good...) deket dr rumah Lagi.. Ga usah jauh2 ke kemang or ke daerah Jakarta pusat... Nasi briyani nya hmmm recomended banget apalagi yg pencinta kambing dagingnya tuu empukk bgt dan aromanya arab bgt deh ... Selain itu ada curry noodlesnya yg bikin nyandu 💕 pengen lagi pengen lagi.. Dan untuk makanan ringannya kedai ini punya Kebab yg rasanya beda banget sm kebab2 yg lainnya... Untuk minumannya itu ada ice green tea yg seger banget rasanya pas banget kl lagi kepanasan di siang hari ( hehehe... )... Makanannya juga bisa dianter ke rumah delivery langsung atau pake gojek...tinggal telp or buka aplikasi gojek... Bisa liat di IG ny kedai ini di @kedaialaudin.. Happy tummy guys 😋  Recommended buat penyuka baso malang, cuma harganya agak mahal. Kalau bisa harganya lbh murah or diperbanyak porsinya. Outlet diperbanyak.... ""Sekarang di Apple Bakery ada macaron dan hrgnya cuma Rp9000 per pc, walaupun masih mahal tp termasuk yg plg murah diantara yg dijual di toko2 bakery lainnya. Penggemar macaron soalnya 😊. Tapi hrs menahan diri mknnya karna muahal dan gak kenyang hihi.    Utk roti Apple bakery sih standarlah sama seperti yg dijual di toko roti pada umumnya.""  Gado-gadonya enak, bumbu kacangnya juga berasa, isinya komplit dan banyak,harganya murah. Seporsi gado-gado cuman 13.000-an.  oh yah kalo hari kantor gitu apalagi jam makan siang, tuh tempat rame banget kata pemiliknya.",POSITIVE,NEGATIVE,-,-,fatah
3752,"Cute place, good services. Ordered spicy fried rice, choco lava with ice cream and mocktail. The fried rice was quite tasty and love the mocktail. 😊",POSITIVE,-,POSITIVE,POSITIVE,fatah
671,".  dijamin bikin nagih, tapi klo yg nggak doyan matcha juga bisa kesini kok soalnya ada menu lain selain matcha, dont worry. hhiihi",POSITIVE,-,-,-,fatah
1333,"I was told by a good friend that there's a cute eatery to try right behind the Ace hardware store in Pejaten area, so we met up here.  The ambiance was very eclectic and cozy, I can spent the whole day hanging out here. With rustic and retro furniture, this place is somewhat very visually entertaining. But this is a real deal on dining matter, so you can't really find power outlet to charge your cutting edge gadget, let alone wifi connection, since no such connection was in my viscinity.  The menu drew such excitement with many delightful dishes. We ordered Sunny Day Pizza, a classic with smoked beef and paprika, you can't mess around with this one. I also ordered a greek dish named Souvlaki, it served in 3 options: beef, chicken, or lamb. I went with the chicken. The food were great! I really look forward to come here again, service was also great with friendly staffs at your service. Prices were a bit pricey to be frank, but the food worth the price though, so you got nothing to lose.",POSITIVE,POSITIVE,POSITIVE,POSITIVE,fatah
577,Choco banana latte     Double layer drink  Choco on top   Banana on the bottom     Choco doesnt have that much sweetness to it   Banana has a really custardy flavour  Cotton candy makes it a whole lot sweeter,NEGATIVE,-,-,-,fatah
1759,Came here for drinks and ordered cold pressed juice and coffee. It tasted good. The juice is pure but it's a bit too pricy for me. The place has good ambience though. It's very comfortable to hang out and chat.,POSITIVE,NEGATIVE,-,POSITIVE,fatah
3717,"Yap, Ini tempat nongki exclusive..  Makan n minum ny ok, w sih nyoba nasi lemak ny ok bgt..  After dine, lsg dngrin jazz + beer, Suasana ny yg comfortable..  Dan w lg itu dtg sore k malam, jadi dpt bgt Suasana ny..",POSITIVE,-,-,POSITIVE,fatah
403,"Best lamien in town! Rasa nya pas, ga terlalu asin & gurih. Tekstur lamien nya kenyal, cuma utk side dishes nya saya kurang suka & lumayan ngantri kalau mau makan ini trus harga nya jg lumayan murah.",POSITIVE,POSITIVE,NEGATIVE,-,fatah
2030,Enak parah cheese ddeobokki ditambah sambil minum soju👍👍 kali ini cuma minum soju biasa besok-besok kalo kesini mau coba flavored sojunya👍,POSITIVE,-,-,-,fatah
1439,"Totally agree with the other reviewers that consider this place has a unique concept of interior design. The cafe offers a lot of games that you can play with your girl/boyfriend or with your mates. This is a pretty cool place to hangout with, but less tidy. In terms if you're looking for great meals, this place has only average values on taste. Not so great, but not a total disaster as well. Watch out for a treasure box when you ask a payment bill, it will shock you out.",POSITIVE,-,-,POSITIVE,fatah
366,"Pesen delivery order sapo tahu ayam..rasanya lumayan enak not bad. Porsi nya cukup banyak tapi ayam nya isi nya sedikit harga nya untk makan keluarga sih standar Salah satu tempat roppang di cengkareng, tempatnya sih asik buat nongkrong, rasa makanan dan minumannya sih biasa saja menurut saya, gak ada yang bikin saya berkesan dan ingin kembali ke sana.  The best food : Gurame sc mangga,gurame sapo,kakap tim hongkong,aym spc sc beijing,ayam cabe rwt...byk bgt yang okk..gabus asam pedesnya top bgt.",POSITIVE,POSITIVE,-,POSITIVE,fatah
1077,"Pertama liat,  Agak diluar ekspektasi krn tempatnya lebih imut dari yang gue bayangin.   Tapi enak sih, ga terlalu rame.   Dan lokasinya jg cukup gampang dicari.  Milkshake greentea-nya ueenaaak ❤️  Terus angel trufflenya juga juara.  Kalo suami  Iman Gumelar  milih smoked beef ribs sandwich.. Enak juga.   Keseluruhan oke lah,  Apalagi ada diskon 10% krn follow IG n ngepost foto makanannya. Hhi..",POSITIVE,-,-,POSITIVE,fatah
2965,"Makan malam bersama keluarga. Pelayanan nya ramah.   Penyajian nya cepat, Makanan nya lezat banyak pilihan menunya. Sangat direkomendasikan untuk makan bersama keluarga disini",POSITIVE,-,POSITIVE,POSITIVE,fatah
2337,"Pala adas merupakan restoran yang menyediakan makanan indonesia, dekorasinya bagus, makanan yang disediakan cukup variatif dengan rasa yang enak, namun untuk harga agak mahal. Favorit saya disini bebek goreng cabe hijaunya, garing, gurih dan pedas. Selain bebek, ayam goreng pala adas & daging babi tiga rasa nya juga lumayan enak.",POSITIVE,NEGATIVE,-,POSITIVE,fatah
3537,"Baru baru ini restoran curry asal jepang ini membuka cabang baru di bekasi. Yay akhirnya ada tempat makan curry enak di Bekasi.    Letaknya sendiri ada di downtown walk, dengan interior yang simple dan modern. ruangan indoornya cukup kecil namun nyaman, dan yang paling asik sih disini masih agak sepi.. gak ngantri kayak di cabang lain.    Saya memesan chicken cutlet curry seharga 60k dan ice tea seharga 10k. Untuk currynya saya memilih nasi dengan porsi standar dan kepedasan lv 2.    Fyi, di Coco Ichibanya ini kalian bisa memilih sendiri ukuran nasi dan level kepedasan curry, kecuali untuk omurice. Asik banget kan?    Saya itu sebenarnya tidak suka curry, tapi curry di coco ichibanya ini enak banget, gak buat enek dan pas kekentalannya. porsi chicken cutletnya juga cukup besar dan mengenyangkan.    Puas banget deh akhirnya kesampean juga makan curry di coco ichibanya ini. Pastinya bakal balik lagi kesini.    buby13 | bubyhungry.blogspot.com                                                                  bubyhungry.blogspot.com",POSITIVE,-,-,POSITIVE,fatah
443,"First time going to osakaMOO for lunch with some friends. We decided to try the lunch menu, australian tenderloin, and agedashi tofu and chicken tebasaki for the side dishes.     For someone who have lived in Japan I personally think the food is okay. I think the agedashi tofu texture is a little strange, so does the sauce for the tebasaki. But it was okay.     The steak was good. And the sauce is actually better than what i expected.     My lunch set was okay, the chicken was good. But they cut it a bit too small i reckon. Bigger pieces might be better.     I don't mind going there again. Especially to try in their steak ?",POSITIVE,-,-,-,fatah
432,"Good Food  Bad Service    Kalau makan disini siap2 ngantri.. karena emang rame banget..  pengalaman gw adalah udah ngantri.. tapi waiternya kehilangan catetan dia alhasil saya diselak juga antrian nya.. sudah di meja tapi ga ada yang datang untuk tanya pesanan.. dannn dia ga catat pesanan saya.. great... pas dateng makanannya, makanannya tidak ditaruh di dekat saya (the opposite of table where i seat) hahaa.. wow.. thats a really bad service.. not a good start for today..    Makanannya.. bubur kepiting + cakwe + pitan literaly best i ever taste.. dan ada jus buah naga..",POSITIVE,-,NEGATIVE,-,fatah
3023,"Ini udah ke 3x nya pesen Velvet package nya Tofu (25k) dan gak pernah nyesel!😍  Velvet package itu isinya Bean Curd+Tofu Pudding+Strawberry Jam+Peanut RB, puas banget dengan harga segitu udah dapet segini banyak dengan ukuran yang cukup besar.  Soal tempatnya cukup nyaman buat ngobrol santai.  Pelayanan sangat ramah dan memuaskan.",POSITIVE,POSITIVE,POSITIVE,POSITIVE,fatah
2691,"Pai shu ice cream sandwich, recommended! You should try the ice round cakes.. A good option to change birthday cakes with ice cakes.. Price? Average :),mochi ice cream disini enak banget, mochinya beneran kenyal kaya mochi pada umumnya dan ice cream di dalamnya pun lembut. ada banyak pilihan rasa, mulai dari green tea, red bean, black sesame, taro, chocolate, avocado dan durian. Favorit gue taro dan durian!",POSITIVE,POSITIVE,-,-,fatah
711,"Makanan disini dari dimsum, nasi goreng, kuetiao goreng semuanya recommended karena harga, kuantitas dan rasa seimbang. Saya coba semuanya kecuali suki krn waktu nggak cukup . Temptnya juga mewah tapi harga bersahabat.",POSITIVE,POSITIVE,-,POSITIVE,fatah
980,"Ga gitu suka sama tempat ini sih,, menurut gw makanannya so solah,, n smoking area n non smokingnya ga di batesin ap2, jadi masih kecium bau2 asep rokoknya gt..",POSITIVE,-,-,NEGATIVE,fatah
2757,"Barusan tadi siang kesini.. Kebetulan cuaca mendukung, ga terlalu panas dan ga mendung. Pelayanannya sangat baik dan cukup memuaskan. Makanannya enak dan harganya juga oke. Tp tolong meja di luar lebih sering di kontrol karena banyak semutnya. Dan bantal untuk duduknya itu basah 😭😭 juga sedikit kotor. Overall semuanya good apalagi mashed potato nya recommended 👍🏿👍🏿👍🏿👍🏿👍🏿",POSITIVE,POSITIVE,POSITIVE,NEGATIVE,fatah
